county,town,office,party,candidate,votes
Carroll,Tamworth,State House District No. 3,D,Ticehurst,751
Carroll,Tamworth,State House District No. 3,,Scatter,
Carroll,Totals,State House District No. 3,R,McConkey,2217
Carroll,Totals,State House District No. 3,D,Knirk,1852
Carroll,Totals,State House District No. 3,D,Ticehurst,1831
Carroll,Totals,State House District No. 3,,Scatter,6
Carroll,Moultonborough,State House District No. 4,R,Crawford,1886
Carroll,Moultonborough,State House District No. 4,R,Cordelli,1711
Carroll,Moultonborough,State House District No. 4,D,Punturieri,886
Carroll,Moultonborough,State House District No. 4,D,Chehames,803
Carroll,Moultonborough,State House District No. 4,,Scatter,1
Carroll,Sandwich,State House District No. 4,R,Crawford,381
Carroll,Sandwich,State House District No. 4,R,Cordelli,360
Carroll,Sandwich,State House District No. 4,D,Punturieri,458
Carroll,Sandwich,State House District No. 4,D,Chehames,499
Carroll,Tuftonboro,State House District No. 4,R,Crawford,718
Carroll,Tuftonboro,State House District No. 4,R,Cordelli,958
Carroll,Tuftonboro,State House District No. 4,D,Punturieri,433
Carroll,Tuftonboro,State House District No. 4,D,Chehames,584
Carroll,Tuftonboro,State House District No. 4,,Scatter,1
Carroll,Totals,State House District No. 4,R,Crawford,2985
Carroll,Totals,State House District No. 4,R,Cordelli,3029
Carroll,Totals,State House District No. 4,D,Punturieri,1777
Carroll,Totals,State House District No. 4,D,Chehames,1886
Carroll,Totals,State House District No. 4,,Scatter,2
Carroll,Brookfield,State House District No. 5,R,Nelson,261
Carroll,Brookfield,State House District No. 5,R,Avellani,226
Carroll,Brookfield,State House District No. 5,R,Comeau,221
Carroll,Brookfield,State House District No. 5,D,Turner,92
Carroll,Brookfield,State House District No. 5,D,Hall,116
Carroll,Brookfield,State House District No. 5,D,Swanick,123
Carroll,Effingham,State House District No. 5,R,Nelson,358
Carroll,Effingham,State House District No. 5,R,Avellani,287
Carroll,Effingham,State House District No. 5,R,Comeau,352
Carroll,Effingham,State House District No. 5,D,Turner,223
Carroll,Effingham,State House District No. 5,D,Hall,238
Carroll,Effingham,State House District No. 5,D,Swanick,311
Carroll,Ossipee,State House District No. 5,R,Nelson,1025
Carroll,Ossipee,State House District No. 5,R,Avellani,828
Carroll,Ossipee,State House District No. 5,R,Comeau,984
Carroll,Ossipee,State House District No. 5,D,Turner,560
Carroll,Ossipee,State House District No. 5,D,Hall,594
Carroll,Ossipee,State House District No. 5,D,Swanick,649
Carroll,Ossipee,State House District No. 5,,Scatter,1
Carroll,Wakefield,State House District No. 5,R,Nelson,1258
Carroll,Wakefield,State House District No. 5,R,Avellani,1597
Carroll,Wakefield,State House District No. 5,R,Comeau,1196
Carroll,Wakefield,State House District No. 5,D,Turner,640
Carroll,Wakefield,State House District No. 5,D,Hall,653
Carroll,Wakefield,State House District No. 5,D,Swanick,639
Carroll,Wakefield,State House District No. 5,,Scatter,3
Carroll,Totals,State House District No. 5,R,Nelson,2902
Carroll,Totals,State House District No. 5,R,Avellani,2938
Carroll,Totals,State House District No. 5,R,Comeau,2753
Carroll,Totals,State House District No. 5,D,Turner,1515
Carroll,Totals,State House District No. 5,D,Hall,1601
Carroll,Totals,State House District No. 5,D,Swanick,1722
Carroll,Totals,State House District No. 5,,Scatter,4
Carroll,Wolfeboro,State House District No. 6,R,Parker,2231
Carroll,Wolfeboro,State House District No. 6,R,Schmidt,1960
Carroll,Wolfeboro,State House District No. 6,D,Goodwin,1488
Carroll,Wolfeboro,State House District No. 6,D,Seibel,1667
Carroll,Wolfeboro,State House District No. 6,,Scatter,3
Carroll,Albany,State House District No. 7,R,Tregenza,132
Carroll,Albany,State House District No. 7,D,Butler,181
Carroll,Albany,State House District No. 7,IND,Skelton,66
Carroll,Bartlett,State House District No. 7,R,Tregenza,552
Carroll,Bartlett,State House District No. 7,D,Butler,995
Carroll,Bartlett,State House District No. 7,IND,Skelton,267
Carroll,Chatham,State House District No. 7,R,Tregenza,88
Carroll,Chatham,State House District No. 7,D,Butler,74
Carroll,Chatham,State House District No. 7,IND,Skelton,31
Carroll,Conway,State House District No. 7,R,Tregenza,1528
Carroll,Conway,State House District No. 7,D,Butler,2097
Carroll,Conway,State House District No. 7,IND,Skelton,1204
Carroll,Conway,State House District No. 7,,Scatter,2
Carroll,Eaton,State House District No. 7,R,Tregenza,90
Carroll,Eaton,State House District No. 7,D,Butler,130
Carroll,Eaton,State House District No. 7,IND,Skelton,56
Carroll,Freedom,State House District No. 7,R,Tregenza,344
Carroll,Freedom,State House District No. 7,D,Butler,339
Carroll,Freedom,State House District No. 7,IND,Skelton,176
Carroll,Freedom,State House District No. 7,,Scatter,1
Carroll,Hale's Location,State House District No. 7,R,Tregenza,81
Carroll,Hale's Location,State House District No. 7,D,Butler,31
Carroll,Hale's Location,State House District No. 7,IND,Skelton,7
Carroll,Hart's Location,State House District No. 7,R,Tregenza,10
Carroll,Hart's Location,State House District No. 7,D,Butler,28
Carroll,Hart's Location,State House District No. 7,IND,Skelton,1
Carroll,Jackson,State House District No. 7,R,Tregenza,178
Carroll,Jackson,State House District No. 7,D,Butler,387
Carroll,Jackson,State House District No. 7,IND,Skelton,87
Carroll,Jackson,State House District No. 7,,Scatter,1
Carroll,Madison,State House District No. 7,R,Tregenza,527
Carroll,Madison,State House District No. 7,D,Butler,591
Carroll,Madison,State House District No. 7,IND,Skelton,294
Carroll,Madison,State House District No. 7,,Scatter,1
Carroll,Tamworth,State House District No. 7,R,Tregenza,525
Carroll,Tamworth,State House District No. 7,D,Butler,644
Carroll,Tamworth,State House District No. 7,IND,Skelton,308
Carroll,Totals,State House District No. 7,R,Tregenza,4055
Carroll,Totals,State House District No. 7,D,Butler,5497
Carroll,Totals,State House District No. 7,IND,Skelton,2497
Carroll,Totals,State House District No. 7,,Scatter,5
Carroll,Brookfield,State House District No. 8,R,Marsh,343
Carroll,Effingham,State House District No. 8,R,Marsh,521
Carroll,Moultonborough,State House District No. 8,R,Marsh,2214
Carroll,Moultonborough,State House District No. 8,,Scatter,8
Carroll,Ossipee,State House District No. 8,R,Marsh,1507
Carroll,Ossipee,State House District No. 8,,Scatter,3
Carroll,Sandwich,State House District No. 8,R,Marsh,491
Carroll,Sandwich,State House District No. 8,,Scatter,6
Carroll,Tuftonboro,State House District No. 8,R,Marsh,1158
Carroll,Tuftonboro,State House District No. 8,,Scatter,3
Carroll,Wakefield,State House District No. 8,R,Marsh,1911
Carroll,Wakefield,State House District No. 8,,Scatter,8
Carroll,Totals,State House District No. 8,R,Marsh,8145
Carroll,Totals,State House District No. 8,,Scatter,28
Cheshire,Totals,State House District No. 1,R,Boaz,"Boaz, r"
Cheshire,Totals,State House District No. 1,R,HodgkinsIII,"Hodgkins, III, r"
Cheshire,Totals,State House District No. 1,R,Levlocke,"Levlocke, r"
Cheshire,Totals,State House District No. 1,R,Smith,"Smith, r"
Cheshire,Totals,State House District No. 1,D,Abbott,"Abbott, d"
Cheshire,Totals,State House District No. 1,D,Berch,"Berch, d"
Cheshire,Totals,State House District No. 1,D,Harvey,"Harvey, d"
Cheshire,Totals,State House District No. 1,D,Weber,"Weber, d"
Cheshire,Totals,State House District No. 1,,Scatter,Scatter
Cheshire,Chesterfield,State House District No. 1,R,Boaz,748
Cheshire,Chesterfield,State House District No. 1,R,HodgkinsIII,792
Cheshire,Chesterfield,State House District No. 1,R,Levlocke,850
Cheshire,Chesterfield,State House District No. 1,R,Smith,894
Cheshire,Chesterfield,State House District No. 1,D,Abbott,1104
Cheshire,Chesterfield,State House District No. 1,D,Berch,1051
Cheshire,Chesterfield,State House District No. 1,D,Harvey,1086
Cheshire,Chesterfield,State House District No. 1,D,Weber,995
Cheshire,Chesterfield,State House District No. 1,,Scatter,5
Cheshire,Hinsdale,State House District No. 1,R,Boaz,445
Cheshire,Hinsdale,State House District No. 1,R,HodgkinsIII,486
Cheshire,Hinsdale,State House District No. 1,R,Levlocke,505
Cheshire,Hinsdale,State House District No. 1,R,Smith,634
Cheshire,Hinsdale,State House District No. 1,D,Abbott,1118
Cheshire,Hinsdale,State House District No. 1,D,Berch,890
Cheshire,Hinsdale,State House District No. 1,D,Harvey,901
Cheshire,Hinsdale,State House District No. 1,D,Weber,830
Cheshire,Hinsdale,State House District No. 1,,Scatter,1
Cheshire,Walpole,State House District No. 1,R,Boaz,683
Cheshire,Walpole,State House District No. 1,R,HodgkinsIII,712
Cheshire,Walpole,State House District No. 1,R,Levlocke,686
Cheshire,Walpole,State House District No. 1,R,Smith,729
Cheshire,Walpole,State House District No. 1,D,Abbott,1113
Cheshire,Walpole,State House District No. 1,D,Berch,1066
Cheshire,Walpole,State House District No. 1,D,Harvey,1079
Cheshire,Walpole,State House District No. 1,D,Weber,1196
Cheshire,Walpole,State House District No. 1,,Scatter,1
Cheshire,Westmoreland,State House District No. 1,R,Boaz,334
Cheshire,Westmoreland,State House District No. 1,R,HodgkinsIII,311
Cheshire,Westmoreland,State House District No. 1,R,Levlocke,340
Cheshire,Westmoreland,State House District No. 1,R,Smith,358
Cheshire,Westmoreland,State House District No. 1,D,Abbott,518
Cheshire,Westmoreland,State House District No. 1,D,Berch,587
Cheshire,Westmoreland,State House District No. 1,D,Harvey,508
Cheshire,Westmoreland,State House District No. 1,D,Weber,492
Cheshire,Westmoreland,State House District No. 1,,Scatter,2
Cheshire,TOTALS,State House District No. 1,R,Boaz,2210
Cheshire,TOTALS,State House District No. 1,R,HodgkinsIII,2301
Cheshire,TOTALS,State House District No. 1,R,Levlocke,2381
Cheshire,TOTALS,State House District No. 1,R,Smith,2615
Cheshire,TOTALS,State House District No. 1,D,Abbott,3853
Cheshire,TOTALS,State House District No. 1,D,Berch,3594
Cheshire,TOTALS,State House District No. 1,D,Harvey,3574
Cheshire,TOTALS,State House District No. 1,D,Weber,3513
Cheshire,TOTALS,State House District No. 1,,Scatter,9
Cheshire,Alstead,State House District No. 2,R,Cartwright,472
Cheshire,Alstead,State House District No. 2,D,Mann,531
Cheshire,Marlow,State House District No. 2,R,Cartwright,186
Cheshire,Marlow,State House District No. 2,D,Mann,232
Cheshire,Surry,State House District No. 2,R,Cartwright,255
Cheshire,Surry,State House District No. 2,D,Mann,221
Cheshire,Surry,State House District No. 2,,Scatter,1
Cheshire,TOTALS,State House District No. 2,R,Cartwright,913
Cheshire,TOTALS,State House District No. 2,D,Mann,984
Cheshire,Gilsum,State House District No. 3,R,D'Arcy,182
Cheshire,Gilsum,State House District No. 3,D,Eaton,244
Cheshire,Nelson,State House District No. 3,R,D'Arcy,156
Cheshire,Nelson,State House District No. 3,D,Eaton,246
Cheshire,Stoddard,State House District No. 3,R,D'Arcy,321
Cheshire,Stoddard,State House District No. 3,D,Eaton,411
Cheshire,Sullivan,State House District No. 3,R,D'Arcy,162
Cheshire,Sullivan,State House District No. 3,D,Eaton,212
Cheshire,TOTALS,State House District No. 3,R,D'Arcy,821
Cheshire,TOTALS,State House District No. 3,D,Eaton,1113
Cheshire,Keene Ward 1,State House District No. 4,D,Stallcop,1567
Cheshire,Keene Ward 1,State House District No. 4,,Scatter,19
Cheshire,Keene Ward 2,State House District No. 5,,,
Cheshire,Keene Ward 2,State House District No. 5,D,Bordenet,1787
Cheshire,Keene Ward 2,State House District No. 5,,Scatter,16
Cheshire,Keene Ward 3,State House District No. 6,D,Meader,1630
Cheshire,Keene Ward 3,State House District No. 6,,,
Cheshire,Keene Ward 3,State House District No. 6,,Scatter,3
Cheshire,Keene Ward 4,State House District No. 7,D,Johnsen,1742
Cheshire,Keene Ward 4,State House District No. 7,,Scatter,22
Cheshire,Keene Ward 5,State House District No. 8,D,Fenton,2100
Cheshire,Keene Ward 5,State House District No. 8,,,
Cheshire,Keene Ward 5,State House District No. 8,,Scatter,17
Cheshire,Dublin,State House District No. 9,R,Mazerall,360
Cheshire,Dublin,State House District No. 9,R,Creekmore,355
Cheshire,Dublin,State House District No. 9,D,Ley,518
Cheshire,Dublin,State House District No. 9,D,Ames,566
Cheshire,Harrisville,State House District No. 9,R,Mazerall,169
Cheshire,Harrisville,State House District No. 9,R,Creekmore,170
Cheshire,Harrisville,State House District No. 9,D,Ley,428
Cheshire,Harrisville,State House District No. 9,D,Ames,439
Cheshire,Jaffrey,State House District No. 9,R,Mazerall,1133
Cheshire,Jaffrey,State House District No. 9,R,Creekmore,1129
Cheshire,Jaffrey,State House District No. 9,D,Ley,1183
Cheshire,Jaffrey,State House District No. 9,D,Ames,1342
Cheshire,Jaffrey,State House District No. 9,,Scatter,1
Cheshire,Roxbury,State House District No. 9,R,Mazerall,37
Cheshire,Roxbury,State House District No. 9,R,Creekmore,45
Cheshire,Roxbury,State House District No. 9,D,Ley,70
Cheshire,Roxbury,State House District No. 9,D,Ames,77
Cheshire,TOTALS,State House District No. 9,R,Mazerall,1699
Cheshire,TOTALS,State House District No. 9,R,Creekmore,1699
Cheshire,TOTALS,State House District No. 9,D,Ley,2199
Cheshire,TOTALS,State House District No. 9,D,Ames,2424
Cheshire,Marlborough,State House District No. 10,R,Bryans,345
Cheshire,Marlborough,State House District No. 10,D,Shepardson,771
Cheshire,Marlborough,State House District No. 10,,Scatter,2
Cheshire,Troy,State House District No. 10,R,Bryans,482
Cheshire,Troy,State House District No. 10,D,Shepardson,460
Cheshire,Troy,State House District No. 10,,Scatter,
Cheshire,TOTALS,State House District No. 10,R,Bryans,827
Cheshire,TOTALS,State House District No. 10,D,Shepardson,1231
Cheshire,TOTALS,State House District No. 10,,Scatter,2
Cheshire,Fitzwilliam,State House District No. 11,R,Hunt,596
Cheshire,Fitzwilliam,State House District No. 11,R,O'Day,566
Cheshire,Fitzwilliam,State House District No. 11,,Pat Martin (write-in),159
Cheshire,Fitzwilliam,State House District No. 11,,Susan Emerson (write-in),12
Cheshire,Fitzwilliam,State House District No. 11,,Scatter,6
Cheshire,Rindge,State House District No. 11,R,Hunt,2159
Cheshire,Rindge,State House District No. 11,R,O'Day,1810
Cheshire,Rindge,State House District No. 11,,Pat Martin (write-in),287
Cheshire,Rindge,State House District No. 11,,Susan Emerson (write-in),28
Cheshire,Rindge,State House District No. 11,,Scatter,6
Cheshire,TOTALS,State House District No. 11,R,Hunt,2755
Cheshire,TOTALS,State House District No. 11,R,O'Day,2376
Cheshire,TOTALS,State House District No. 11,,Pat Martin (write-in),446
Cheshire,TOTALS,State House District No. 11,,Susan Emerson (write-in),40
Cheshire,TOTALS,State House District No. 11,,Scatter,12
Cheshire,Richmond,State House District No. 12,R,Sainsbury,303
Cheshire,Richmond,State House District No. 12,R,McConnell,370
Cheshire,Richmond,State House District No. 12,D,Picanco,192
Cheshire,Richmond,State House District No. 12,D,Faulkner,222
Cheshire,Swanzey,State House District No. 12,R,Sainsbury,1556
Cheshire,Swanzey,State House District No. 12,R,McConnell,1729
Cheshire,Swanzey,State House District No. 12,D,Picanco,1324
Cheshire,Swanzey,State House District No. 12,D,Faulkner,1747
Cheshire,Swanzey,State House District No. 12,,Scatter,4
Cheshire,TOTALS (tie),State House District No. 12,R,Sainsbury,1859
Cheshire,TOTALS (tie),State House District No. 12,R,McConnell,2099
Cheshire,TOTALS (tie),State House District No. 12,D,Picanco,1516
Cheshire,TOTALS (tie),State House District No. 12,D,Faulkner,1969
Cheshire,TOTALS (tie),State House District No. 12,,Scatter,4
Cheshire,Winchester,State House District No. 13,R,Nutting,655
Cheshire,Winchester,State House District No. 13,D,Parkhurst,1012
Cheshire,Winchester,State House District No. 13,,Scatter,1
Cheshire,Dublin,State House District No. 14,R,SterlingJr.,440
Cheshire,Dublin,State House District No. 14,D,Lamois,520
Cheshire,Fitzwilliam,State House District No. 14,R,SterlingJr.,617
Cheshire,Fitzwilliam,State House District No. 14,D,Lamois,516
